name,price,description,images,stock,categoryId,componentType
PC PV Home Office SFF A50206 (AMD Ryzen 5 5500GT/ 1 x 16GB/ 1TB SSD/ Free DOS),13090000,"CPU AMD Ryzen 5 5500GT<br/>Mainboard Asus PRIME A520M-K<br/>RAM Team 1 x 16GB DDR4 3200MHz<br/>SSD WD GREEN 1TB SN350 NVMe M.2-2280 PCIe Gen3x4 (WDS100T3G0C)<br/>Case MIK Mini Phong Vu V35 (Nguồn 300W)<br/><br/><strong>Cấu hình trên do Phong Vũ gợi ý và hỗ trợ lắp ráp sẵn miễn phí. Quý khách có thể tùy chỉnh cấu hình theo nhu cầu <a href=""https://phongvu.vn/buildpc"" target=""_blank"">tại đây.</a></strong><br/>",https://lh3.googleusercontent.com/zcONWr-zjxHKCV38XH6dt7gBhKczEYqNwiI0g839fdWpN0pofsBdcFq005PuXlrH1HAQWyAzdTIFkxnxMY3KZEm2bwoeKGTC,0,c0dfc09e-a202-4884-b29b-6cbaf38c5fe1,pc
PC HP Pro Mini 400 G9 (B6RV8AT) (Intel Core i5-12500T/ 8GB DDR4/ 512GB SSD/ Windows 11),14290000,"CPU: Intel Core i5-12500T (2.0 GHz - 4.4 GHz/18MB/6 nhân, 12 luồng)<br/>Đồ họa: Intel UHD Graphics 770<br/>RAM: 1 x 8GB DDR4 3200MHz (2 Khe cắm, Hỗ trợ tối đa 64GB)<br/>Lưu trữ: 512GB M.2 NVMe SSD <br/>Chuột & Bàn phím + Dây nguồn + Chân đế khung đứng dành cho DesktopMini",https://lh3.googleusercontent.com/jJ1nbMj5aeKUxgBS2pGbp0RPDnaAW2Yh2iJCYEew0W1RX95lDq8dKo5WR0GAziVtQp_VkXQTSgSaFC461HbhCEI77bmCys84Mg,0,c0dfc09e-a202-4884-b29b-6cbaf38c5fe1,pc
PC Asus NUC 15 Pro+ (Intel® Core™ Ultra 5-225H/ DDR5/ No OS),15990000,"CPU: Intel® Core™ Ultra 5-225H (2.5 GHz - 4.9 GHz/18MB/14 nhân, 14 luồng)<br/>Đồ họa: Intel Arc Graphics<br/>RAM:  DDR5 6400MHz (2 Khe cắm, Hỗ trợ tối đa 96GB)<br/>Lưu trữ: ",https://lh3.googleusercontent.com/0kTjjg819zIyYgyj25qEvGBmwGwB-gkurOiStsJgtK-ssdS98zdhJzrNuZUXnPc_BBtVit9uhQ-8_XFcFhCa0RmzuIfkEYs_,1,c0dfc09e-a202-4884-b29b-6cbaf38c5fe1,pc
PC Dell Inspiron Slim ECS1250 (Intel Core i7-14700/ 16GB DDR5/ 512GB SSD/ Windows 11),22590000,"CPU: Intel Core i7-14700 (2.1 GHz - 5.4 GHz/33MB/20 nhân, 28 luồng)<br/>Đồ họa: Intel UHD Graphics 770<br/>RAM: 1 x 16GB DDR5 5600MHz (2 Khe cắm, Hỗ trợ tối đa 64GB)<br/>Lưu trữ: 512GB M.2 NVMe SSD <br/>Keyboard + Mouse: USB",https://lh3.googleusercontent.com/KbygaKYlpnXUqJXBeVMJJSAJLu2HpUDHA-GdH_hAbzvDi6iSDGwzFOiPaiEKs8-Lu6kvgzmnlZFVJ_2BVbzUOQlBAb-04Ogx,1,c0dfc09e-a202-4884-b29b-6cbaf38c5fe1,pc
PC Dell Tower ECT1250 (Intel Core i7-14700/ 16GB DDR5/ 1TB SSD/ Windows 11),24990000,"CPU: Intel Core i7-14700 (2.1 GHz - 5.4 GHz/33MB/20 nhân, 28 luồng)<br/>Đồ họa: Intel UHD Graphics 770<br/>RAM: 1 x 16GB DDR5 5600MHz (2 Khe cắm)<br/>Lưu trữ: 1TB M.2 NVMe SSD <br/>Keyboard + Mouse: USB",https://lh3.googleusercontent.com/muziQY7Ds_X8d62P2rLEFomvMO03eTTDzijavMytdg78HLc0F4VP2KwoRS6LsUiZLVR75ixJrvxAglrv8VWmknmfVMNWcR6s,1,c0dfc09e-a202-4884-b29b-6cbaf38c5fe1,pc
PC HP Omnidesk M02-0020d (C16DMPA) (Intel Core i7-14700/ 16GB DDR5/ 512GB SSD/ Windows 11),19990000,"CPU: Intel Core i7-14700 (2.1 GHz - 5.4 GHz/33MB/20 nhân, 28 luồng)<br/>Đồ họa: Intel UHD Graphics 730<br/>RAM: 1 x 16GB DDR5 5600MHz (2 Khe cắm, Hỗ trợ tối đa 64GB)<br/>Lưu trữ: 512GB M.2 NVMe SSD <br/>Keyboard + Mouse",https://lh3.googleusercontent.com/izlOGbyIj8Z0k-fkSJLzTBtp2w5qbfLuTHhb7-GnKYTrvi298bTPaDwvuJjId24RPhAwSqKPUTQmKy3R2BOwMEIKvNqoxik,4,c0dfc09e-a202-4884-b29b-6cbaf38c5fe1,pc
PC Asus S501SER-714700026W (Intel Core i7-14700/ 8GB DDR5/ 512GB SSD/ Windows 11),18990000,"CPU: Intel Core i7-14700 (2.1 GHz - 5.4 GHz/33MB/20 nhân, 28 luồng)<br/>Đồ họa: Intel UHD Graphics 770<br/>RAM: 1 x 8GB DDR5 5600MHz (2 Khe cắm, Hỗ trợ tối đa 64GB)<br/>Lưu trữ: 512GB M.2 NVMe SSD <br/>Bàn phím + chuột",https://lh3.googleusercontent.com/aF-uGQuEC5IewjOHSuymR4Aky1VILzNEWfKiOvQt5hpdyF-mhw7l0h51Y6DZM_EpXVyjB8wd3EoeuzlroiC5qBtk1VhPCMb0,3,c0dfc09e-a202-4884-b29b-6cbaf38c5fe1,pc
PC Dell Tower ECT1250 (Intel Core i7-14700/ 16GB DDR5/ 512GB SSD/ Windows 11),23490000,"CPU: Intel Core i7-14700 (2.1 GHz - 5.4 GHz/33MB/20 nhân, 28 luồng)<br/>Đồ họa: Intel UHD Graphics 770<br/>RAM: 1 x 16GB DDR5 4800MHz (2 Khe cắm, Hỗ trợ tối đa 64GB)<br/>Lưu trữ: 512GB M.2 NVMe SSD <br/>Keyboard + Mouse: USB",https://lh3.googleusercontent.com/nZ2AFsiCA6RSDxRUpzQYKJQAoSNCFNwwy_y54bsqKzRpHKzaiQ89VELT7PTNsDIoY28mZs-qOsj6UZ2LAJds5BOGlQPkOZSW,0,c0dfc09e-a202-4884-b29b-6cbaf38c5fe1,pc
PC Dell Inspiron Slim ECS1250 (Intel Core i5-14400/ 16GB DDR5/ 512GB SSD/ Windows 11),16590000,"CPU: Intel Core i5-14400 (2.5 GHz - 4.7 GHz/20MB/10 nhân, 16 luồng)<br/>Đồ họa: Intel UHD Graphics 730<br/>RAM: 1 x 16GB DDR5 5600MHz (2 Khe cắm, Hỗ trợ tối đa 64GB)<br/>Lưu trữ: 512GB SSD <br/>Keyboard + Mouse: USB",https://lh3.googleusercontent.com/JjWOVwCj-zp_xlDblXzl6b6fz8ARX9eBtbUogBwRlXcmfvQBnOa0hmvc-iEMfWId8CxqfyW8cJMA_pD-nKPsaEGsyEn216pNng,0,c0dfc09e-a202-4884-b29b-6cbaf38c5fe1,pc
PC Dell Precision 3680 Tower (Intel Core i7-14700/ 16GB DDR5/ 256GB SSD/ 4TB HDD/ Ubuntu),37490000,"CPU: Intel Core i7-14700 (2.1 GHz - 5.4 GHz/33MB/20 nhân, 28 luồng)<br/>Đồ họa: Intel UHD Graphics 770 / Quadro T400 4GB<br/>RAM: 2 x 8GB DDR5 4400MHz (4 Khe cắm, Hỗ trợ tối đa 128GB)<br/>Lưu trữ: 256GB M.2 NVMe SSD / 4TB HDD<br/>Bàn phím & Chuột",https://lh3.googleusercontent.com/7gDVcuX4jUPdq_TUjtrezWo_v6ere6SZGFK_1YrA7d-MrJYWgRwp5CF9aQuoyk2sos2HJBJ3RImRMp3aP00FXjCNAMSbDrI,4,c0dfc09e-a202-4884-b29b-6cbaf38c5fe1,pc
