name,price,description,images,stock,categoryId,componentType
Quạt tản nhiệt/ Fan Case Jonsbo ZA-240BR,559000,Đang cập nhật,"https://lh3.googleusercontent.com/KVLiN4aZum9CYfxWh8TiWMdCETPbin1e38Su0pL1pv5zVHXBEomMZlT4UG1VXW0qOVVtAPnQXSGbMh3hQhEu75LA2cUUqkzy,https://lh3.googleusercontent.com/BWa3nXnx9krr8Ot0zM8CckYYQIdhRB2Dj-KW-WM7xygoAnAW-SIFt5485o5FBBT4mkByGNC2_jQOn6EPdeW4SKcS13Lc52U,https://lh3.googleusercontent.com/tQ7kQBQR72PTfv0ZKpwWCefj4ZgCCnpoHNyQ-pmdBJra0dOy0kDoQ3QUZlm_ft0VW1kEcc_isyVkRSoFNfeyhlcvLZjSIE-J,https://lh3.googleusercontent.com/Flu6ScJbwzhd0ZZBWJoHURnpNkhw0srp02O-oxoKojFoFSi9BMqXmWzCrYH8CVrjdSQFUYmJf_sa3cODvjfbJN-Y7asKnqk,https://lh3.googleusercontent.com/V8YdlGPD-37n4LQokGsEtE2z8qnWYI10ynIHWJQHjOSa0CneLMYjQidAI19YxCcJbXPVLKDQl6iba6TEpCPOpIDiXBiIBb8,https://lh3.googleusercontent.com/pmomDEw2vg59diHZ7OdH1V1p9O04AB3av6-7RpBNkzsIq6aQXgz3K5TlfBBE52QTpz0IcrmlaKgwAY7McEOKYRvcI4onHJd5,https://lh3.googleusercontent.com/4squ6vc2HaYKx_bWIsiFXYEPS0q8C09-X7LFevQfJoj9lNGFZA76wG6vjgEX8Z7yKLKYBqFSPKE6nmHh6sVyy7BA0_ycDxSC,https://lh3.googleusercontent.com/e8yH7WbIUKpUULACt9DCe0ogxnMLLqM43297iNSs0GeGKPQR1QMOwBkrNcQ1-DiVsNc7-euMDBi6RU6MNTEhI3T5pcECCGBV,https://lh3.googleusercontent.com/ZoJUrUtxHd9daDi0Vk2FFu-h-kRCrR7My81e8PHYbn4cVFhJJztPfU2jfIpeI72DL_UszMW2iQ0uXnbksuqTU6F4mLanorEr5Q",4,751258d9-4091-4ce5-9b7e-ffb7a8513f34,cooler
Quạt tản nhiệt/ Fan Case Jonsbo ZA-360W,869000,Đang cập nhật,"https://lh3.googleusercontent.com/hDf91nRjnLygsUc4rnp0-3kMF4oMgC2e47-1X7zTkm3AQAcGk38iafHsk7_RyoQCyPNq_PJqz2ykC-QWCmDRMG2lz4ab9aI,https://lh3.googleusercontent.com/WhYOqqjOWYMvqAJwt1NtOjMSmL0vzeufHv_KcTlTtorhxrqXBUVMMKD4f-bxc4Ygz3IHDDBHjX20M7I5WOP5yaObIrEQGBYF,https://lh3.googleusercontent.com/rBzksQhThjhVNpE7cutnu7Q6PG_CE4jogBLeY9hX6Uh-14dD-PIkeA1h2JHFW2s_hUNAOXLr0wTgPP44k27TnuiB4QwYUfo_,https://lh3.googleusercontent.com/B-gWLggpzMgccUtp1tHorEBmd53cKj8gNoUd1cA-onvat29t7zOmb_1d_egw5p9a_dpfBgONVHW_Yw7Q1uj7LClXxWsWuig,https://lh3.googleusercontent.com/U5zopITRutp7mfZFalcHFk78LammBJJOseKklZei7QTWhY4_51PHC8_7Bmh6NK5GBugFStWTMokAcQaTTCBjG6ab15zigtQ,https://lh3.googleusercontent.com/Fz7yKcBPo3hXbJfyGgcbqvS7aLUBI-9DSMyltmTB1ofExdkYiQSsKakjslYOEPl4TWarzWKcpiSmXggQNvdbbrzEnGrVHzbB,https://lh3.googleusercontent.com/UeI2QsxD4MHZ7BsOkFknOM_8tom3w2jDJW7HFQcWr_BRgFn9K4prNZDqSWhI0ZiAVjkLfkhV7-L9G2c9fqYE4OJaM2sPqDco,https://lh3.googleusercontent.com/2_Qv5UvaX8ydRXodzMmp8oKOOuscN4_nlOyuoe2iNUG3DS7vAh8WIjFGWsL1psLgsaye5m5CM2nlW2TsggliySAm0PKCn79N,https://lh3.googleusercontent.com/cJREBRbwFUonCtGonrUTQuQJ0ChqFygVUEzAeVmoHCAwUQPoSj2DyDuop4IjVVda2Ng2uSHVGYwtBOFe_8lMO9EiYIKL-74",3,751258d9-4091-4ce5-9b7e-ffb7a8513f34,cooler
Tản nhiệt nước/ COOLER Ocypus Sigma L36 PRO - Đen,3690000,Đang cập nhật,"https://lh3.googleusercontent.com/v34hPD6E7KBGbVahm0zTl3Ak5Us6nER1atU_WkGXGBZ7JRWKLi605qAvcXQ96RX-rRJ9CbQ8_atQC7XTQfnGAt0xd1bLxgGL,https://lh3.googleusercontent.com/EPHXGXKs3R7xHxzzjACbLNkt39HYmGxcuRfJrzJTF3Q0CRVzUZtWmKriut05lFnDZy5lYZovGnF8qPmTT6xFgOtFw6fqdu-ahA,https://lh3.googleusercontent.com/bQkQOH0JEZNqQCr62Vb5lkS5X9B0p8b_BJd6ED1s6eHsJdlkle7o-twJ5XjxJWtFe9MtBxnEKW3ETbOr8Ra3nk6-cfqCe4FXqQ,https://lh3.googleusercontent.com/iqndxSKnY_FxuEMasUZtTOwkMiVW3NiREVUOJ9UfeapeM-qyQtX3iHn4Jg3L8jHSz-c9epwpR6yTmnD7xlmJF9WcVVBFJV281Q,https://lh3.googleusercontent.com/zsPR1UgwadmYJTGK5zlNBXiyxh7BA-LXjzcEAR2FbVbb8AbaDAKpLgSrSDlVafaktmKglKlAeQ47d7X82gCe54rn9TLzso7n",1,751258d9-4091-4ce5-9b7e-ffb7a8513f34,cooler
Quạt tản nhiệt/ FAN Xigmatek Infinity Pro 3 - EN47756 - Đen,129000,Đang cập nhật,"https://lh3.googleusercontent.com/hDWsw8S3JVHi2d8TEWhL48FUKv4cg4tX9rguncLT7UqT-YznFb0QhvX3B1c5QPz9Qufx8Nbn_SS3Bj0cH8c10qxRRUHgG0k-Bg,https://lh3.googleusercontent.com/iev9mzX2t_QAYBoEK-O1fybY6bi3w-lmVP33UL-auznatPg10ynWY2KTDjlg0juVBqhGjzaMZoZwY8n6d1ygyHEWnx6FB1s,https://lh3.googleusercontent.com/mf0XRxPoMHie8n2ZuPeQG9xbLoVgkdSnRIGLLkYBUDFJJrn_tqb-ocfmZ21h9bLvb0teg_Ds5buHR0gg9KJR3ZNsB2gQDZqs,https://lh3.googleusercontent.com/jO6tBOGEmWIiAaldgdmF7MRjYmZGKfQGnYyuFiWNi3sH83vTGC8Q17_gA0P_ISLAui_htmDhLx4WG-6EZm5Ih3RUliX4LzLh,https://lh3.googleusercontent.com/u-MpjDx10h_S8Th90r_DK6t2CwyaxtTCVT9JKC9htC8QA1mdvyAZVjD_YMr_XMyhJL4oHN5MUyDu-XOY7CsLkPEpVjMuoDTa",2,751258d9-4091-4ce5-9b7e-ffb7a8513f34,cooler
Quạt tản nhiệt/ FAN Xigmatek Infinity Pro 3 Arctic - EN47763 - Trắng,129000,Đang cập nhật,"https://lh3.googleusercontent.com/8W_krzRZpC8Aspc1SpKG95X7bzu7Z48qbH0P2oHnFBksSbfdCfFB1OzzKYzPyqXs0tLmoSXZPrwoBXZKYBnCtacoaSqc2udd,https://lh3.googleusercontent.com/sBliU8ym3OX3Ug8P1xtaaJIaQadrVDq7lfN3AC1YSzuMxeoiWqMBj7q5dYbBtQIhQBWuHP_LwiQ2q9w6t1bO8dsTvwGJ30iVog,https://lh3.googleusercontent.com/oA__7iSUkRBNpWFm8KSm6VCASURKF2Oz-Ji_46XCgdbxPWxeZqxUpLNhCC_pzHqeCRMqy-plpDJe8Fjde29iM36gTbJh_s4R5g,https://lh3.googleusercontent.com/uH-BbiXh746z0uIACco41TX5zO_G0Dmh8BGCNwQtRvFEzu8JXrY_TfNrIhSbZ2btK_tlFwULLM38W8ePbJHqD_q-szj1xzUF,https://lh3.googleusercontent.com/zpTqOdJgrVctjMNjCQaIQUw2GQr8ewDwIrjNKv-8X_aL9ED7oX2Lmd7Aqj4ALy-7nijKTaT51lOcVgNwb63w_yRaYrSM-S05",3,751258d9-4091-4ce5-9b7e-ffb7a8513f34,cooler
BỘ TẢN NHIỆT NƯỚC NZXT KRAKEN PLUS 360 RGB V2 WHITE - 360MM (RL-KR360-W2),5190000,Đang cập nhật,"https://lh3.googleusercontent.com/CtI93IwbtG_5n16faT95DE78uGwJ0Ly_38flo7J25O9ikmpgvHOWk6jSmm13LC2KR292hyHDN-exbg9-uj7P2fykbRl9fbA,https://lh3.googleusercontent.com/c8Tl4N3UXxek1gLWp0S87KnMlxJRNAaSwJ7aZ_kTfFbKRqoinXTn6HGb-RFwhcdGWAb6396LcBdXx5mDuOtQpqGzWGN_F92MxA,https://lh3.googleusercontent.com/1yu7jDGtTlmiUWV06r9QBnatgWAeMI6gq3oxa1xPP0CFSfsi5pMQZdYANV1_Wxfe5KAwkeToUlxF5YQEQngSbkqpGF-aWpI",4,751258d9-4091-4ce5-9b7e-ffb7a8513f34,cooler
Bộ tản nhiệt nước/ Cooler AIO NZXT Kraken Plus 360 RGB V2 Black (RL-KR360-B2),5290000,Đang cập nhật,"https://lh3.googleusercontent.com/o_a-Z6lHOfNdfLc-9XqouWTsAioxyxahupLlD_8hb9-LmHAoc-_3FDbep0TRLnemesoZfe6GLAO8zBsPVsXSJtoicX_4xhuOOQ,https://lh3.googleusercontent.com/TcND7OcBTHMX7uR_5SvHXX_nblV0FX2Riw_6artP3GaKDaPGKOLcfa-kXWSRmLN20yQ6O3IsxJwFCoxwO_hanRF1XBrYdhPG,https://lh3.googleusercontent.com/oI8yeDXSg95T9c1HxjNn08tG8XP3WCzcnn-8ZvKwOd7Bwe8OHJJAOLQoh3AuHTe7D0sPzpcBR4BzIEMx-tt8s1ssG6oC2wN0",1,751258d9-4091-4ce5-9b7e-ffb7a8513f34,cooler
Tản nhiệt nước AIO Deepcool LE360 V2,1890000,Đang cập nhật,"https://lh3.googleusercontent.com/nkCDyPiCgnS_FRHyLboOE3DxQaXbF6Heuam3IlX8m-TO7tSsVcf2GOtnE6pCg4SNg7S79ceCcCxKp2mWhQ8sFWZbD46lKEM,https://lh3.googleusercontent.com/MJ7MvfMpHtS9W2evGyNovQdVQvek9PXE8HUmCM3RwbsaxzJ2pkNORVriMcvERtj7vqZSg2FjKwiCFoFBDesmg_hulqqc32I,https://lh3.googleusercontent.com/khPAVdNEXGUSs5NIPeMh6YDmAs2X1gfB5RRFG2L37jZ5-XJreB9Dz1vLon5b7c44GVuwi-v20QR5cpNIuiC6-4nYfaHx4SS7,https://lh3.googleusercontent.com/E9dvXjcC7ydvBtnOBfHdGGl9_aIqneQyDXWuoWxan8mfO4nS_HRH0AcjIT3NTQ7-nOHFC4auJFTV4boknf4NDMmWztfw_3Kz,https://lh3.googleusercontent.com/DALv6ABEeSMjtnkHJigS3ex27yMfVwNE1aM4rNamdV_R-p6ZGgrNZEmjHKbVnFSQz3ArKyuKN2bJvBFUePGYxC6AYPh3Rc0",3,751258d9-4091-4ce5-9b7e-ffb7a8513f34,cooler
Tản nhiệt nước AIO Deepcool LE240 V2,1490000,Đang cập nhật,"https://lh3.googleusercontent.com/BscPIoyWfVCWZVhIeLWL_wTvt4lK0gmXm_QMn909ixVQwwJ7tLaWfHEmVg6YYRGeLoQvpLyTDVTFcm7-0Iv54-nhf0D_2ZY,https://lh3.googleusercontent.com/x3gLVFocB5tVVy2ziQAKpHHy-CFkd4NqrrSa2n5XTElV-tAee8LVI9ZcSgIe4FgLKjOJr9JXvu3GfBxl4hvIAmKdom9ECdvbpQ,https://lh3.googleusercontent.com/siEkS2oc1ejY23TxLakd54D4kp7Zb7qgUbc-rKdjinil1GnK-CJusO6RBOHK1GR__JUnZklDJUPjQXutpzLz9Z94Qe9gnhpH,https://lh3.googleusercontent.com/A3SZVXVYLMs0vZxt5K3lERkm6j1frCPm7SGQBc0a-zLdOMc5Ox_a67aOkRxhF4BONWhFVqfKl98omWim3W77MWMaprjSroa-Kg,https://lh3.googleusercontent.com/M-jgfYKN75auAQdDy9mj-F2U2TBb71A47zME6v0m0slFaXv3NyJnXLZk3RNt7FkseNGpkOWjckkD2veL8h9QABpXI0x7fUT7Dg",9,751258d9-4091-4ce5-9b7e-ffb7a8513f34,cooler
BỘ TẢN NHIỆT KHÍ CPU ID-COOLING FROZN A610 ARGB,890000,Đang cập nhật,"https://lh3.googleusercontent.com/rGwUtcr55P0d8Bdlwd9-sQyw85kCHu_CkxSrPPlox7gFaIRC8QwFVIG9rsV73CmFTYCcksnIfK_vq2_aL0gNUkZLAgYkrOpK,https://lh3.googleusercontent.com/ilgCA99zda7g_8zL4tqV7wxjIDwnsN2P3ADroYDgwfU0tQr6aErWBzLLdOb8ScGpKPDiX6iZC99FssjTADew05EWrH1utV8,https://lh3.googleusercontent.com/6RZ71J1blOqneprxM_WwwL3HPQumgRjLBjrwNjn3QVMd_sTysL_llaORjliljHN2Ggjy8-Rf858FC_t9R0Q7xUIu5gdeWEuP,https://lh3.googleusercontent.com/LUSX7_aDh51DuUmyAGs19ELd7c3-RQnEEl1GmK7pCWSVYeIkrdi7F3K1DW2MdtaDs8ScgjCZggzkNccgmJPwpv57QZBL0A,https://lh3.googleusercontent.com/VK08l97DNnAUt0FXIHav30zLOi9otTOgf9aeJU0R_E7D64RaZ1cBUSqu0m7IGN2rmYeH6ac3TPN3sFvZWIXJm6d1K0-XPC3t-Q",8,751258d9-4091-4ce5-9b7e-ffb7a8513f34,cooler
